,title,abstract,author,journal,year,pdf_link,keyword
312,On the best mean-square approximation of a real nonnegative finite continuous function of two variables by the modulus of a double Fourier integral. I,We study the nonlinear problem of mean-square approximation of a real finite nonnegative continuous function of two variables by the modulus of a double Fourier integral depending on two parameters. The solution of this problem is reduced to the solution of a nonlinear two-dimensional integral equation of the Hammerstein type. Numerical algorithms for determination of branching lines and branched solutions of equation are constructed and substantiated. Some numerical examples are given.,"P. O. Savenko1, L. P. Protsakh1 & M. D. Tkach",Journal of Mathematical Sciences,2009,https://link.springer.com/article/10.1007/s10958-009-9502-3,"Operator Function,Spectral Problem,Fredholm Operator,Root Subspace,Pidstryhach Institute"
313,Land valuation using a real option approach,"This paper uses real option theory to asses the value of agricultural land that can be seeded with crops. We consider one- and two-factor models for the evolution of crop prices through time and derive a partial differential equation (PDE) for the land value. We model the potential selling decision of the land owner as a put option and incorporate it as a boundary condition in the PDE for the land price. We solve this equation numerically and show that theoretical prices are close to market land prices and that the value of the put option accounts for, at least, 25% of the total land value. Valoraci ón de un terreno agrícola mediante opciones reales","Manuel Moreno1, Javier F. Navas2 & Federico Todeschini","RACSAM - Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie A. Matematicas",2009,https://link.springer.com/article/10.1007/BF03191915,"Real options,agricultural land"
314,"The Maximal Riesz, Fejér, and
Cesàro Operators on Real
Hardy Spaces","We prove that the maximal Riesz operator $\sigma^{\alpha,\gamma}_*$ is of strong type from $L^1(\R) \cap H^p$ $ (\R)$ to $L^p (\R)$ for $\alpha, \gamma>0$ and $1/(1+\alpha) < p \le 1$, it is of weak type for $\alpha,\gamma>0$ and $1/(1+\alpha) = p$, and these results are best possible. The proofs are based on sharp estimates of the derivatives of the Riesz kernel. We characterize the real Hardy space $H^p(\R)$ in terms of $\sigma^{\alpha,1}_*$ for $1/(1+ \alpha) < p \le 1$, and draw consequences for real Hardy spaces on $\R^2$, as well. For example, an integrable function $f$ belongs to $H^1(\R)$ if and only if the maximal Fej\’er operator $\sigma^{1,1}_*$ applied to $f$ belongs to $L^1(\R)$. We also establish analogous results for real Hardy spaces on $\T$ and $\T^2$.","Gavin Brown1, Feng Dai2 & Ferenc Móricz",Journal of Fourier Analysis and Applications,2004,https://link.springer.com/article/10.1007/s00041-004-8002-6,"Integrable Function,Hardy Space,Analogous Result,Weak Type,Sharp Estimate"
315,The Infinite-Dimensional Standard and Strict Bounded Real Lemmas in Continuous Time: The Storage Function Approach,"The bounded real lemma (BRL) is a classical result in systems theory, which provides a linear matrix inequality criterium for dissipativity, via the Kalman-Yakubovich-Popov (KYP) inequality. The BRL has many applications, among others in \(H^\infty \) control. Extensions to infinite dimensional systems, although already present in the work of Yakubovich, have only been studied systematically in the last few decades. In this context various notions of stability, observability and controllability exist, and depending on the hypothesis one may have to allow the KYP-inequality to have unbounded solutions which forces one to consider the KYP-inequality in a spatial form. In the present paper we consider the BRL for continuous time, infinite dimensional, linear well-posed systems. Via an adaptation of Willems’ storage function approach we present a unified way to address both the standard and strict forms of the BRL. We avoid making use of the Cayley transform and work only in continuous time. While for the standard bounded real lemma, we obtain analogous results as there exist for the discrete time case, when treating the strict case additional conditions are required, at least at this stage. This might be caused by the fact that the Cayley transform does not preserve exponential stability, an important property in the strict case, when transferring a continuous-time system to a discrete-time system.","J. A. Ball1, S. ter Horst 
            ORCID: orcid.org/0000-0003-2562-33702,3 & M. Kurula 
            ORCID: orcid.org/0000-0003-1659-5005",Complex Analysis and Operator Theory,2022,https://link.springer.com/article/10.1007/s11785-022-01260-5,"Kalman-Yakubovich-Popov inequality,Bounded real lemma,Storage functions,Well-posed linear systems,Continuous time,Passive systems,Schur functions"
316,The problem of differentiating an asymptotic expansion in real powers. Part I: Unsatisfactory or partial results by classical approaches,"In two papers, the problem of formal differentiation of an asymptotic expansion in the real domain of type $$
f(x) - a_1 x^{\alpha _1 }  +  \cdots  + a_n x^{\alpha _n }  + o(x^{\alpha _n } ),x \to  + \infty ,
$$ is amply studied. In Part I, we show that the classical viewpoints and techniques concerning formal differentiation of an asymptotic relation $$
f(x) - ax^\alpha   + o(x^\alpha  ),x \to  + \infty ,
$$ give either unsatisfactory or partial results when applied to an asymptotic expansion with at least two meaningful terms. Simple examples show that some of these results are the best possible in the classical context. Hence a change of viewpoint is necessary to arrive at useful results.",Antonio Granata,Analysis Mathematica,2010,https://link.springer.com/article/10.1007/s10476-010-0201-6,"Asymptotic Expansion,Order Operator,Asymptotic Relation,Monotonicity Condition,Tauberian Theorem"
317,Computing Eigenelements of Real Symmetric Matrices via Optimization,"In certain circumstances, it is advantageous to use an optimization approach in order to solve the generalized eigenproblem, Ax = λBx, where A and B are real symmetric matrices and B is positive definite. In particular, this is the case when the matrices A and B are very large the computational cost, prohibitive, of solving, with high accuracy, systems of equations involving these matrices. Usually, the optimization approach involves optimizing the Rayleigh quotient.We first propose alternative objective functions to solve the (generalized) eigenproblem via (unconstrained) optimization, and we describe the variational properties of these functions.We then introduce some optimization algorithms (based on one of these formulations) designed to compute the largest eigenpair. According to preliminary numerical experiments, this work could lead the way to practical methods for computing the largest eigenpair of a (very) large symmetric matrix (pair).",M. Mongeau1 & M. Torki,Computational Optimization and Applications,2004,https://link.springer.com/article/10.1023/B%3ACOAP.0000044182.33308.82,"generalized eigenproblem,variational principles,Newton-type algorithms,Lanczos method,limited-memory algorithms"
318,Capacity Choice in (Strategic) Real Options Models: A Survey,"The theory of real options determines the optimal time to invest in a project of given size. As a main result, it is found that in a more uncertain environment, it is optimal for a firm to delay its investment. In other words, uncertainty generates a “value of waiting.” Recently, contributions appeared that in addition determine the optimal size of the investment. This paper surveys this literature. As a general result, it is obtained that more uncertainty results in larger investments taking place at a later point in time. So, where from the traditional real options literature one can conclude that uncertainty is bad for growth, this is not so clear anymore when also the size of the investment needs to be determined. The survey consists of two parts. First, we present single firm models, and second, we give an overview of the oligopoly models that have appeared up until now.","Nick F. D. Huberts1, Kuno J. M. Huisman1,2, Peter M. Kort1,3 & …Maria N. Lavrutich",Dynamic Games and Applications,2015,https://link.springer.com/article/10.1007/s13235-015-0162-2,"Real options,Competition,Capacity investment"
319,A dynamical model for real economy and finance,"We have studied a discrete time dynamical model with four variables and delays, describing the interaction between a three-sector real economy and a financial market with four assets. Investors and financial intermediaries have heterogeneous beliefs. We show that complexity related to the evolution of state variables emerges and we investigate interdependence among economic fluctuations and assets volatility. By means of stability analysis we have found that real economy influences the existence of equilibrium prices in financial markets and that risky asset prices as well as capital per capita reach zero only when the elasticity of substitution between capital and labour is low enough. Bifurcation analysis shows that an increase of bond return would decrease the price of all the assets, conversely when the bond return decreases fluctuations and complex dynamics may arise. Due to the complexity of the model, computational tools are used to investigate long run dynamics, thus showing that for sufficiently high values of the interest rate bifurcations with repetitive structure emerge. In addition, we show how the total number of shares in each sector influences its price volatility. Finally, when fluctuations appear, economic policy intended to increase employment could stabilise the model only in sufficiently developed economies.","F. Grassetti 
            ORCID: orcid.org/0000-0001-8703-32321, C. Mammana 
            ORCID: orcid.org/0000-0001-5767-77902 & E. Michetti 
            ORCID: orcid.org/0000-0003-3767-0422",Mathematics and Financial Economics,2022,https://link.springer.com/article/10.1007/s11579-021-00311-3,"Economic growth,Asset prices,Economic dynamics,Heterogeneous beliefs,General equilibrium model"
320,On the maximal lyapunov exponent for a real noise parametrically excited co-dimension two bifurcation system (II),"For a co-dimension two bifurcation system on a three-dimensional central manifold, which is parametrically excited by a real noise, a rather general model is obtained by assuming that the real noise is an output of a linear filter system-a zeromean stationary Gaussian diffusion process which satisfies detailed balance condition. By means of the asymptotic analysis approach given by L. Arnold and the expression of the eigenvalue spectrum of Fokker-Planck operator, the asymptotic expansions of invariant measure and maximal Lyapunov exponent for the relevant system are obtained.","Liu Xianbin1, Chen Qiu1 & Chen Dapeng",Applied Mathematics and Mechanics,1999,https://link.springer.com/article/10.1007/BF02460323,"real noise,parametric excitation,co-dimension two bifurcation,detailed balance,FPK equation,singular boundary,maximal Lyapunov exponent,solvability condition"
321,Filling area conjecture and ovalless real hyperelliptic surfaces,"We prove the filling area conjecture in the hyperelliptic case. In particular, we establish the conjecture for all genus 1 fillings of the circle, extending P. Pu’s result in genus 0. We translate the problem into a question about closed ovalless real surfaces. The conjecture then results from a combination of two ingredients. On the one hand, we exploit integral geometric comparison with orbifold metrics of constant positive curvature on real surfaces of even positive genus. Here the singular points are Weierstrass points. On the other hand, we exploit an analysis of the combinatorics on unions of closed curves, arising as geodesics of such orbifold metrics.","V. Bangert1, C. Croke2, S. Ivanov3 & …M. Katz",Geometric & Functional Analysis GAFA,2005,https://link.springer.com/article/10.1007/s00039-005-0517-8,"Singular Point,Positive Curvature,Real Surface,Closed Curf,Weierstrass Point"
322,A New delay control method for real-time flows,"This paper presents a novel control algorithm to decrease the worst-case delay bound for high rate homogeneous and heterogeneous real-time flows when the network traffic load becomes heavy. The algorithm is adaptive based on the instantaneous network situations. It employs a generalized form of traditional (σ,ρ) regulator called the generalized (σ,ρ,λ) regulator that operates like the (σ,ρ) regulator under the normal network traffic load situation, but provides more regulations for the heavy network traffic load situation. For a set of real-time flows, we can show that D

rg
≤D

g
 where D

rg
 and D

g
 are the worst-case delay bounds with the (σ,ρ,λ) regulator and the (σ,ρ) regulator respectively. More specifically, we have developed a set of formulas to set the parameters for the new regulator so as to reduce the worst-case delay bounds for the real-time flows. We can prove that there exists a threshold input rate ρ* such that D

rg
 = D

g
 for ρ≤ρ* and D

rg
 < D

g
 for ρ > ρ*. When the average input rate of real-time flows is very high, the generalized regulator can effectively control the delay. The extensive experiment data match our theoretical results.","Weijia Jia1, Hanxing Wang2, Wanqing Tu1 & …Wei Zhao",Journal of Combinatorial Optimization,2006,https://link.springer.com/article/10.1007/s10878-006-8908-9,"Worst-case delay bound,Traffic regulation and control,Real-time communication,QoS guarantee,Multiplexer and regulated networks"
323,Weighted Local Nonparametric Regression with Dependent Errors: Study of Real Private Residential Fixed Investment in the USA,"This paper presents an overview of the existing literature on the nonparametric local polynomial (LPR) estimator of the regression function and its derivatives when the observations are dependent. When the errors of the regression model are correlated and follow an ARMA process, Vilar-Fernández and Francisco-Fernández (2002) proposed a modification of the LPR estimator, called the generalized local polynomial (GLPR) estimator, based on, first, transforming the regression model to get uncorrelated errors and then applying the LPR estimator to the new model. Some of the most significant asymptotic properties of these two weighted local estimators, including some guidelines on how to select the bandwidth parameter, are reviewed. Finally, these techniques are used to study the real private residential fixed investment in the USA.",Mario Francisco-Fernandez1 & Juan M. Vilar-Fernandez,Statistical Inference for Stochastic Processes,2004,https://link.springer.com/article/10.1023/B%3ASISP.0000016464.70134.e5,"local polynomial estimator,dependent data,smoothing parameter"
324,Real-time topic-aware influence maximization using preprocessing,"BackgroundInfluence maximization is the task of finding a set of seed nodes in a social network such that the influence spread of these seed nodes based on certain influence diffusion model is maximized. Topic-aware influence diffusion models have been recently proposed to address the issue that influence between a pair of users are often topic-dependent and information, ideas, innovations etc. being propagated in networks are typically mixtures of topics.MethodsIn this paper, we focus on the topic-aware influence maximization task. In particular, we study preprocessing methods to avoid redoing influence maximization for each mixture from scratch.ResultsWe explore two preprocessing algorithms with theoretical justifications.ConclusionsOur empirical results on data obtained in a couple of existing studies demonstrate that one of our algorithms stands out as a strong candidate providing microsecond online response time and competitive influence spread, with reasonable preprocessing effort.","Wei Chen1, Tian Lin 
            ORCID: orcid.org/0000-0001-7979-59902 & Cheng Yang",Computational Social Networks,2016,https://link.springer.com/article/10.1186/s40649-016-0033-z,"Influence maximization,Topic-aware influence modeling,Information diffusion"
325,Characterization of Function Spaces for the Dunkl Type Operator on the Real Line,"In this work we consider the Dunkl operator on the real line, defined by
$$ {\cal D}_kf(x):=f'(x)+k\dfrac{f(x)-f(-x)}{x},\,\,k\geq0. $$ We define and study Dunkl–Sobolev spaces \(L^p_{n,k}(\mathbb{R})\), Dunkl–Sobolev spaces \({\cal L}^p_{\alpha,k}(\mathbb{R})\) of positive fractional order and generalized Dunkl–Lipschitz spaces \(\wedge^k_{\alpha,p,q}(\mathbb{R})\). We provide characterizations of these spaces and we give some connection between them.",Samir Kallel,Potential Analysis,2014,https://link.springer.com/article/10.1007/s11118-013-9366-5,"Dunkl operator,Poisson transform,Dunkl transform,Dunkl–Sobolev space,Generalized Dunkl–Lipschitz space"
326,On some extremal problems of approximation theory of functions on the real axis I,"A number of extremal problems of approximation theory of functions have been solved on the real line \( \mathbb{R} \)
. Exact constants in the Jackson-type inequalities in the space L
2(\( \mathbb{R} \)) are calculated. The exact values of average ν-widths are obtained for the classes of functions from L
2(\( \mathbb{R} \)) defined by averaged moduli of continuity of the k-th order, as well as for the classes of functions defined by K-functionals. The quite complete analysis of the final results related to the solution of extremal problems of approximation theory in the periodic case and for the whole real axis is carried out in the chronological order.",Sergei B. Vakarchuk,Journal of Mathematical Sciences,2013,https://link.springer.com/article/10.1007/s10958-012-1113-8,"Best approximation,real axis,modulus of continuity,Jackson-type inequality,entire function of the exponential type,Fourier transformation,class of functions,majorant,average ν-width,width"
327,The problem of differentiating an asymptotic expansion in real powers. Part II: Factorizational theory,"In Part II of our work we approach the problem discussed in Part I from the new viewpoint of canonical factorizations of a certain nth order differential operator L. The main results include:


(i)
characterizations of the set of relations $$
f^{(k)} (x) = P^{(k)} (x) + o^{(k)} (x^{\alpha _n  - k} ),x \to  + \infty ,0 \leqslant k \leqslant n - 1,
$$ where $$
P(x) = a_1 x^{\alpha _1 }  +  \cdots  + a_n x^{\alpha _n }  and \alpha _1  > \alpha _2  >  \cdots  > \alpha _n ,
$$ by means of suitable integral conditions


(ii)
formal differentiation of a real-power asymptotic expansion under a Tauberian condition involving the order of growth of L



(iii)
remarkable properties of asymptotic expansions of generalized convex functions.


",Antonio Granata,Analysis Mathematica,2010,https://link.springer.com/article/10.1007/s10476-010-0301-3,"Asymptotic Expansion,Real Power,Generalize Polynomial,Asymptotic Relation,Tauberian Theorem"
328,Toda flows and real Hessenberg manifolds,"We relate the Toda flow on the “p-part” of a semi-simple Lie algebra to the topology of real Hessenberg manifolds, and we obtain their mod2 Betti numbers by reversing Morse inequalities using a theorem of Floyd and a result on the Weyl group.",Filippo De Mari1 & Marco Pedroni,The Journal of Geometric Analysis,1999,https://link.springer.com/article/10.1007/BF02921975,"14M15,22E15,57R99,58F09"
329,Wall Polynomials on the Real Line: A Classical Approach to OPRL Khrushchev’s Formula,"The standard proof of Khrushchev’s formula for orthogonal polynomials on the unit circle given in Khrushchev (J Approx Theory 108:161–248, 2001, J Approx Theory 116:268–342, 2002) combines ideas from continued fractions and complex analysis, depending heavily on the theory of Wall polynomials. Using operator theoretic tools instead, Khrushchev’s formula has been recently extended to the setting of orthogonal polynomials on the real line in the determinate case (Grünbaum and Velázquez in Adv Math 326:352–464, 2018). This paper develops a theory of Wall polynomials on the real line, which serves as a means to prove Khrushchev’s formula for any sequence of orthogonal polynomials on the real line. This real line version of Khrushchev’s formula is used to rederive the characterization given in Simon (J Approx Theory 126:198–217, 2004) for the weak convergence of \(p_n^2\mathrm{d}\mu \), where \(p_n\) are the orthonormal polynomials with respect to a measure \(\mu \) supported on a bounded subset of the real line (Theorem 8.1). The generality and simplicity of such a Khrushchev’s formula also permits the analysis of the unbounded case. Among other results, we use this tool to prove that no measure \(\mu \) supported on an unbounded subset of the real line yields a weakly convergent sequence \(p_n^2\mathrm{d}\mu \) (Corollary 8.10), but there exist instances such that \(p_n^2\mathrm{d}\mu \) becomes vaguely convergent (Example 8.5 and Theorem 8.6). Some other asymptoptic results related to the convergence of \(p_n^2\mathrm{d}\mu \) in the unbounded case are obtained via Khrushchev’s formula (Theorems 8.3, 8.7, 8.8, Proposition 8.4, Corollary 8.9). In the bounded case, we include a simple diagrammatic proof of Khrushchev’s formula on the real line which sheds light on its graph theoretical meaning, linked to Pólya’s recurrence theory for classical random walks.","M. J. Cantero1, L. Moral1 & L. Velázquez",Constructive Approximation,2022,https://link.springer.com/article/10.1007/s00365-022-09583-4,"Orthogonal polynomials,Wall polynomials,Nevanlinna functions,Schur algorithm,Jacobi matrices,Khrushchev’s formula"
330,"Weak Type (1,1) Bounds for Some Operators Related to the Laplacian with Drift on Real Hyperbolic Spaces","The setting of this work is the n-dimensional hyperbolic space \(\mathbb {R}^{+} \times \mathbb {R}^{n-1}\), where the Laplacian is given a drift in the \(\mathbb {R}^{+}\) direction. We consider the operators defined by the horizontal Littlewood-Paley-Stein functions for the heat semigroup and the Poisson semigroup, and also the Riesz transforms of order 1 and 2. These operators are known to be bounded on \(L^{p},\; 1<p<\infty \), for the relevant measure. We show that most of the Littlewood-Paley-Stein operators and all the Riesz transforms are also of weak type (1,1). But in some exceptional cases, we disprove the weak type (1,1).","Hong-Quan Li1 & Peter Sjögren2,",Potential Analysis,2017,https://link.springer.com/article/10.1007/s11118-016-9590-x,"Littlewood-Paley-Stein function,Riesz transform,Laplacian with drift,Real hyperbolic space"
331,Cramér-Rao bound for estimates of frequencies and damping factors of real superimposed signals with multiple poles in noise,"The problem of estimating frequencies and damping factors of real superimposed signals with multiple poles in white Gaussian noise is considered. Such signals are described by real quasipolynomials, i.e. by linear combinations of real damped sinusoids multiplied by power functions. In a particular case when poles are simple, a real quasipolynomial becomes a real damped sinusoid. An explicit expression of the Cramér-Rao bound (CRB) for the estimation of frequencies and damping factors of the signals is obtained. To derive the CRB, we use the expression for the Fisher information matrix (FIM) which we obtained in a previous paper for the model of complex quasipolynomials (i.e. complex exponentials multiplied by complex polynomials). We rewrite the model of real quasipolynomials as a model of complex quasipolynomials with constraints imposed on the parameter set. Then we make use of the formula presented by Gorman and Hero that allows us to obtain the CRB for the model with constraints from the FIM for the model without constraints. The results of numerical simulations are presented and discussed.",V. Slivinskas1 & V. Šimonyté,Acta Applicandae Mathematica,1995,https://link.springer.com/article/10.1007/BF00992614,"62M10,62F10,62F30"
332,A Matrix Poincaré formula for holomorphic automorphisms of quadrics of higher codimension. Real Associative Quadrics,In this paper we describe the holomorphic automorphisms for two infinite series of Hermitian quadrics: quadrics of real co-dimension 2 in ℂn+2 and a special class of quadrics of co-dimension n in ℂ2n with large automorphism groups (Real Associative Quadrics).We give explicit formulas of the automorphisms. They are rational maps of degree not exceeding the co-dimension.,Vladimir V. Ežov1 & Gerd Schmalz,The Journal of Geometric Analysis,1998,https://link.springer.com/article/10.1007/BF02922107,"Hermitian Form,Nilpotent Element,Holomorphic Automorphism,Linear Automorphism,Siegel Domain"
333,Analytic theory of finite asymptotic expansions in the real domain. Part I: two-term expansions of differentiable functions,"We establish a general analytic theory of asymptotic expansions of type $$f(x) = a_1 \varphi _1 (x) +  \cdots  + a_n \varphi _n (x) + o(\varphi _n (x))   x \to x_0 ,$$
                    (1)
                , where the given ordered n-tuple of real-valued functions (ϕ
1, ..., ϕ

n
) forms an asymptotic scale at x
0 ∈ . By analytic theory, as opposed to the set of algebraic rules for manipulating finite asymptotic expansions, we mean sufficient and/or necessary conditions of general practical usefulness in order that (*) hold true. Our theory is concerned with functions which are differentiable (n − 1) or n times and the presented conditions involve integro-differential operators acting on f, ϕ
1, ..., ϕ

n
. We essentially use two approaches; one of them is based on canonical factorizations of nth-order disconjugate differential operators and gives conditions expressed as convergence of certain improper integrals, very useful for applications. The other approach starts from simple geometric considerations and gives conditions expressed as the existence of finite limits, as x → x
0, of certain Wronskian determinants constructed with f, ϕ
1, ..., ϕ

n
. There is a link between the two approaches and it turns out that some of the integral conditions found via the factorizational approach have geometric meanings. Our theory extends to more general expansions the theory of real-power asymptotic expansions thoroughly investigated in previous papers. In the first part of our work we study the case of two comparison functions ϕ
1, ϕ
2 because the pertinent theory requires a very limited theoretical background and completely parallels the theory of polynomial expansions.",Antonio Granata,Analysis Mathematica,2011,https://link.springer.com/article/10.1007/s10476-011-0402-7,"Asymptotic Expansion,Analytic Theory,Compact Interval,Asymptotic Relation,Suitable Constant"
334,Real options approach to explore the effect of organizational change on IoT development project,"The emerging information technology of internet of things (IoT) has caught much attention from both theoretical research and production practice. The application of IoT in manufacturing industry can dramatically improve business process efficiency and promote organizational performance. However, firms tend to hesitate in the investment decisions, which poses great challenges to the IoT application progress. Besides the investment nature of long cycle and high risk, the “organizational factors” are also non-ignorable. A general organizational change model is first refined according to the organizational change of Jianghuai Auto Company when applying IoT. Based on the binomial lattice tree framework, we propose a two-stage real options model to solve the optimal investment problems in both stages of internal pilot and product life-cycle management (PLM) expansion. Investment costs and future benefits are considered to investigate the promoting effect of organizational factors in project implementation. This paper demonstrates the internal causes and significances of organizational change for IoT development project, which is also theoretically meaningful for explanation of real options approach in organizational area.","Zhiping Zhou1,2, Xinbao Liu1,2, Jun Pei1,3, Panos M. Pardalos3, Lin Liu1,2 & …Chao Fu1,",Optimization Letters,2017,https://link.springer.com/article/10.1007/s11590-016-1006-8,"IoT,Organizational change,Real options,Cost-benefit analysis"
335,A new approach for calculating the real stability radius,"We present a new fast algorithm to compute the real stability radius with respect to the open left half plane which is an important problem in many engineering applications. The method is based on a well-known formula for the real stability radius and the correspondence of singular values of a transfer function to pure imaginary eigenvalues of a three-parameter Hamiltonian matrix eigenvalue problem. We then apply the implicit determinant method, used previously by the authors to compute the complex stability radius, to find the critical point corresponding to the desired singular value. This corresponds to a two-dimensional Jordan block for a pure imaginary eigenvalue in the parameter dependent Hamiltonian matrix. Numerical results showing quadratic convergence of the algorithm are given.",Melina A. Freitag1 & Alastair Spence,BIT Numerical Mathematics,2014,https://link.springer.com/article/10.1007/s10543-013-0457-x,"Real stability radius,Numerical methods,Structured perturbations"
336,Filling Real Hypersurfaces by Pseudoholomorphic Discs,We study pseudoholomorphic discs with boundaries attached to a real hypersurface E in an almost complex manifold. We give sufficient conditions for filling a one-sided neighborhood of E by the discs.,Alexandre Sukhov1 & Alexander Tumanov,Journal of Geometric Analysis,2008,https://link.springer.com/article/10.1007/s12220-008-9012-4,"Almost complex manifold,Bishop disc"
337,Characterizations of the Nonemptiness and Boundedness of Weakly Efficient Solution Sets of Convex Vector Optimization Problems in Real Reflexive Banach Spaces,"Under a weak compactness assumption on the functions involved, which always holds in finite-dimensional normed linear spaces, this paper extends various characterizations of the nonemptiness and boundedness of weakly efficient solution sets of convex vector optimization problems, obtained previously by the author (Deng in J. Optim. Theory Appl. 96:123–131, 1998) in the real finite-dimensional normed linear space setting, to those in the real reflexive Banach space setting.",S. Deng,Journal of Optimization Theory and Applications,2009,https://link.springer.com/article/10.1007/s10957-008-9443-x,"Convex vector optimization,Weakly efficient solution,Recession cone,Recession function"
338,Real-time scheduling optimization considering the unexpected events in home health care,"Home health care, a new kind of health services that can be given in home for special populations (elderly, disabled, youth, etc.), is usually less expensive, more convenient and more efficient. Based on the face-to-face (in-person) interviews, we find that scheduling arrangements of home health care are often affected by some unexpected events such as cancellation of services, demand for emergency care and medical device failures. These events may lead to medical scheduling conflicts and therefore might decrease patient satisfaction due to the delayed service. Considering the emergencies in the home health care, this study takes the home health care mode under the unexpected events as the research object and focuses on the time window constraints involved in the real-time scheduling problem. In order to obtain an optimal medical dispatch program and ensure patients’ golden period for treatment, we establish an effective real-time scheduling model to minimize the total required time of scheduling, and propose an improved memetic algorithm to optimize the model. Empirical analysis was then adopted to verify the rationality of the model. Finally, we analyze the practical effect of dispatching decision and put forward the recommendations for future research directions.","Gang Du1, Luyao Zheng1 & Xiaoling Ouyang",Journal of Combinatorial Optimization,2019,https://link.springer.com/article/10.1007/s10878-017-0220-3,"Home health care,Unexpected events,Real-time scheduling,Improved memetic algorithm"
339,Real Paley-Wiener theorems for the Clifford Fourier transform,"Associated with the Dirac operator and partial derivatives, this paper establishes some real Paley-Wiener type theorems to characterize the Clifford-valued functions whose Clifford Fourier transform (CFT) has compact support. Based on the Riemann-Lebesgue theorem for the CFT, the Boas theorem is provided to describe the CFT of Clifford-valued functions that vanish on a neighborhood of the origin.",YingXiong Fu1 & LuoQing Li,Science China Mathematics,2014,https://link.springer.com/article/10.1007/s11425-014-4838-7,"Clifford Fourier transform,Dirac operator,Paley-Wiener theorem,Boas theorem"
340,"Anharmonic Oscillators in the Complex Plane, \(\boldsymbol{\mathcal{PT}}\)-symmetry, and Real Eigenvalues","For integers m ≥ 3 and 1 ≤ ℓ ≤ m − 1, we study the eigenvalue problems − u
″(z) + [( − 1)ℓ(iz)m − P(iz)]u(z) = λu(z) with the boundary conditions that u(z) decays to zero as z tends to infinity along the rays \(\arg z=-\frac{\pi}{2}\pm \frac{(\ell+1)\pi}{m+2}\) in the complex plane, where P is a polynomial of degree at most m − 1. We provide asymptotic expansions of the eigenvalues λ
n
. Then we show that if the eigenvalue problem is \(\mathcal{PT}\)-symmetric, then the eigenvalues are all real and positive with at most finitely many exceptions. Moreover, we show that when \(\gcd(m,\ell)=1\), the eigenvalue problem has infinitely many real eigenvalues if and only if one of its translations or itself is \(\mathcal{PT}\)-symmetric. Also, we will prove some other interesting direct and inverse spectral results.",Kwang C. Shin,Potential Analysis,2011,https://link.springer.com/article/10.1007/s11118-010-9208-7,"Anharmonic oscillators,Asymptotics of the eigenvalues,
\(\mathcal{PT}\)-symmetry"
341,Non-spherical Harish-Chandra Fourier Transforms on Real Reductive Groups,"The Harish-Chandra Fourier transform, \(f\mapsto \mathcal {H}f,\) is a linear topological algebra isomorphism of the spherical (Schwartz) convolution algebra \(\mathcal {C}^{p}(G//K)\) (where K is a maximal compact subgroup of any arbitrarily chosen group G in the Harish-Chandra class and \(0<p\le 2\)) onto the (Schwartz) multiplication algebra \(\bar{\mathcal {Z}}({\mathfrak {F}}^{\epsilon })\) (of \(\mathfrak {w}\)-invariant members of \(\mathcal {Z}({\mathfrak {F}}^{\epsilon }),\) with \(\epsilon =(2/p)-1\)). This is the well-known Trombi–Varadarajan theorem for spherical functions on the real reductive group, G. Even though \(\mathcal {C}^{p}(G//K)\) is a closed subalgebra of \(\mathcal {C}^{p}(G),\) a similar theorem has not however been successfully proved for the full Schwartz convolution algebra \(\mathcal {C}^{p}(G)\) except; for \(\mathcal {C}^{p}(G/K)\) (whose method is essentially that of Trombi–Varadarajan, as shown by M. Eguchi); for few specific examples of groups (notably \(G=SL(2,\mathbb {R})\)) and; for some notable values of p (with restrictions on G and/or on members of \(\;\mathcal {C}^{p}(G)\)). In this paper, we construct an appropriate image of the Harish-Chandra Fourier transform for the full Schwartz convolution algebra \(\mathcal {C}^{p}(G),\) without any restriction on any of G, p and members of \(\;\mathcal {C}^{p}(G).\) Our proof, that the Harish-Chandra Fourier transform, \(f\mapsto \mathcal {H}f,\) is a linear topological algebra isomorphism on \(\mathcal {C}^{p}(G),\) equally shows that its image \(\mathcal {C}^{p}(\widehat{G})\) can be nicely decomposed, that the full invariant harmonic analysis is available and implies that the definition of the Harish-Chandra Fourier transform may now be extended to include all p-tempered distributions on G and to the zero-Schwartz spaces.","Olufemi O. Oyadare 
            ORCID: orcid.org/0000-0002-2867-8230",Journal of Fourier Analysis and Applications,2022,https://link.springer.com/article/10.1007/s00041-022-09906-w,"Fourier transform,Reductive groups,Harish-Chandra’s Schwartz algebras"
342,Calibrated Embeddings in the Special Lagrangian and Coassociative Cases,"Every closed, oriented, real analytic Riemannian3–manifold can be isometrically embedded as a specialLagrangian submanifold of a Calabi–Yau 3–fold, even as thereal locus of an antiholomorphic, isometric involution. Every closed,oriented, real analytic Riemannian 4–manifold whose bundle of self-dual2–forms is trivial can be isometrically embedded as a coassociativesubmanifold in a G2-manifold, even as the fixed locus of ananti-G2 involution.These results, when coupledwith McLean's analysis of the moduli spaces of such calibratedsubmanifolds, yield a plentiful supply of examples of compact calibratedsubmanifolds with nontrivial deformation spaces.",Robert L. Bryant,Annals of Global Analysis and Geometry,2000,https://link.springer.com/article/10.1023/A%3A1006780703789,"Calabi–Yau,calibrations,coassociative,special Lagrangian"
