,title,abstract,author,journal,year,pdf_link,keyword
0,Algorithmic tests and randomness with respect to a class of measures,"This paper offers some new results on randomness with respect to classes of measures, along with a didactic exposition of their context based on results that appeared elsewhere. We start with the reformulation of the Martin-Löf definition of randomness (with respect to computable measures) in terms of randomness deficiency functions. A formula that expresses the randomness deficiency in terms of prefix complexity is given (in two forms). Some approaches that go in another direction (from deficiency to complexity) are considered. The notion of Bernoulli randomness (independent coin tosses for an asymmetric coin with some probability p of head) is defined. It is shown that a sequence is Bernoulli if it is random with respect to some Bernoulli measure B

p
. A notion of “uniform test” for Bernoulli sequences is introduced which allows a quantitative strengthening of this result. Uniform tests are then generalized to arbitrary measures. Bernoulli measures B

p
 have the important property that p can be recovered from each random sequence of B

p
. The paper studies some important consequences of this orthogonality property (as well as most other questions mentioned above) also in the more general setting of constructive metric spaces.","Laurent Bienvenu1, Peter Gács2, Mathieu Hoyrup3, Cristobal Rojas4 & …Alexander Shen",Proceedings of the Steklov Institute of Mathematics,2011,https://link.springer.com/article/10.1134/S0081543811060058,"STEKLOV Institute,Binary Sequence,Algorithmic Test,Ergodic Measure,Computable Measure"
0,A stochastic automata network descriptor for Markov chain models of instantaneously coupled intracellular Ca2+ channels,"Although there is consensus that localized Ca2+ elevations known as Ca2+ puffs and sparks arise from the cooperative activity of intracellular Ca2+ channels, the precise relationship between single-channel kinetics and the collective phenomena of stochastic Ca2+ excitability is not well understood. Here we present a formalism by which mathematical models for Ca2+-regulated Ca2+ release sites are derived from stochastic models of single-channel gating that include Ca2+ activation, Ca2+ inactivation, or both. Such models are stochastic automata networks (SANs) that involve a large number of functional transitions, that is, the transition probabilities of the infinitesimal generator matrix of one of the automata (i.e., an individual channel) may depend on the local [Ca2+] and thus the state of the other channels. Simulation and analysis of the SAN descriptors representing homogeneous clusters of intracellular Ca2+ channels show that (1) release site density can modify both the steady-state open probability and stochastic excitability of Ca2+ release sites, (2) Ca2+ inactivation is not a requirement for Ca2+ puffs or sparks, and (3) a single-channel model with a bell-shaped open probability curve does not lead to release site activity that is a biphasic function of release site density. These findings are obtained using iterative, memory-efficient methods (novel in this biophysical context and distinct from Monte Carlo simulation) that leverage the highly structured SAN descriptor to unambiguously calculate the steady-state probability of each release site configuration and puff statistics such as puff duration and inter-puff interval. The validity of a mean field approximation that neglects the spatial organization of Ca2+ release sites is also discussed.","Vien Nguyen1, Roy Mathias2 & Gregory D. Smith",Bulletin of Mathematical Biology,2005,https://link.springer.com/article/10.1016/j.bulm.2004.08.010,"Mathematical Biology,Generator Matrix,Release Site,Stochastic Excitability,Transition State Diagram"
0,"Theory of evidence — A survey of its mathematical foundations, applications and computational aspects","The mathematical theory of evidence has been introduced by Glenn Shafer in 1976 as a new approach to the representation of uncertainty. This theory can be represented under several distinct but more or less equivalent forms. Probabilistic interpretations of evidence theory have their roots in Arthur Dempster's multivalued mappings of probability spaces. This leads to random set and more generally to random filter models of evidence. In this probabilistic view evidence is seen as more or less probable arguments for certain hypotheses and they can be used to support those hypotheses to certain degrees. These degrees of support are in fact the reliabilities with which the hypotheses can be derived from the evidence. Alternatively, the mathematical theory of evidence can be founded axiomatically on the notion of belief functions or on the allocation of belief masses to subsets of a frame of discernment. These approaches aim to present evidence theory as an extension of probability theory. Evidence theory has been used to represent uncertainty in expert systems, especially in the domain of diagnostics. It can be applied to decision analysis and it gives a new perspective for statistical analysis. Among its further applications are image processing, project planning and scheduling and risk analysis. The computational problems of evidence theory are well understood and even though the problem is complex, efficient methods are available.",Jürg Kohlas1 & Paul-André Monney,Zeitschrift für Operations Research,1994,https://link.springer.com/article/10.1007/BF01440734,"Uncertainty,Evidence,Dempster-Shafer Theory,Belief Functions"
0,Intersection probabilities and kinematic formulas for polyhedral cones,"For polyhedral convex cones in \({\mathbb{R}^d}\), we give a proof for the conic kinematic formula for conic curvature measures, which avoids the use of characterization theorems. For the random cones defined as typical cones of an isotropic random central hyperplane arrangement, we find probabilities for non-trivial intersection, either with a fixed cone, or for two independent random cones of this type.",R. Schneider,Acta Mathematica Hungarica,2018,https://link.springer.com/article/10.1007/s10474-018-0810-2,"polyhedral cone,conic curvature measure,kinematic formula,intersection probability,central hyperplane arrangement"
0,Local probabilities of randomly stopped sums of power-law lattice random variables,"Let X1 and N ≥ 0 be integer-valued power-law random variables. For a randomly stopped sum SN = X1+⋯+XN of independent and identically distributed copies of X1, we establish a first-order asymptotics of the local probabilities P(SN = t) as t → +1 ∞. Using this result, we show the scaling k-δ, 0 ≤ δ ≤ 1, of the local clustering coefficient (of a randomly selected vertex of degree k) in a power-law affiliation network.",Mindaugas Bloznelis,Lithuanian Mathematical Journal,2019,https://link.springer.com/article/10.1007/s10986-019-09462-9,"60G50,60F10,90B15"
0,Nonhomogeneous Markov processes,"We present the foundations of the theory of nonhomogeneous Markov processes in general state spaces and we give a survey of the fundamental papers in this topic. We consider the following questions:

1.
The existence of transition functions for a Markov process.


2.
The construction of regularization of processes.


3.
The properties of right and left processes: the strict Markov property, the behavior of excessive functions, etc.


4.
The relation of right and left processes with dual homogeneous processes and the application of the results of the nonhomogeneous theory to dual homogeneous processes, etc.


",S. E. Kuznetso,Journal of Soviet Mathematics,1984,https://link.springer.com/article/10.1007/BF01255812,"State Space,General State,Markov Process,Transition Function,Markov Property"
0,Noise sensitivity in continuum percolation,"We prove that the Poisson Boolean model, also known as the Gilbert disc model, is noise sensitive at criticality. This is the first such result for a Continuum Percolation model, and the first which involves a percolation model with critical probability p

c
 ≠ 1/2. Our proof uses a version of the Benjamini-Kalai-Schramm Theorem for biased product measures. A quantitative version of this result was recently proved by Keller and Kindler. We give a simple deduction of the non-quantitative result from the unbiased version. We also develop a quite general method of approximating Continuum Percolation models by discrete models with p

c
 bounded away from zero; this method is based on an extremal result on non-uniform hypergraphs.","Daniel Ahlberg1,2, Erik Broman1,2, Simon Griffiths3 & …Robert Morris",Israel Journal of Mathematics,2014,https://link.springer.com/article/10.1007/s11856-014-1038-y,"Boolean Function,Percolation Model,Poisson Point Process,Boolean Model,Noise Sensitivity"
0,Cutoff for conjugacy-invariant random walks on the permutation group,"We prove a conjecture raised by the work of Diaconis and Shahshahani (Z Wahrscheinlichkeitstheorie Verwandte Geb 57(2):159–179, 1981) about the mixing time of random walks on the permutation group induced by a given conjugacy class. To do this we exploit a connection with coalescence and fragmentation processes and control the Kantorovich distance by using a variant of a coupling due to Oded Schramm as well as contractivity of the distance. Recasting our proof in the language of Ricci curvature, our proof establishes the occurrence of a phase transition, which takes the following form in the case of random transpositions: at time cn / 2, the curvature is asymptotically zero for \(c\le 1\) and is strictly positive for \(c>1\).",Nathanaël Berestycki1 & Batı Şengül,Probability Theory and Related Fields,2019,https://link.springer.com/article/10.1007/s00440-018-0844-y,"Random walks,Symmetric group,Mixing times,Random transpositions,Conjugacy classes,Coalescence and fragmentation,Coarse Ricci curvature"
0,Generalized discrete probability distribution bounded by generalized pascal snail domain,"For functions defined using generalized discrete probability distribution bounded by generalized Pascal Snail domain by means of subordination, the bounds on the early coefficients are obtained. Bounds for the classical Fekete-Szego functional and Toeplitz determinant are also obtained.","Abiodun Tinuoye Oladipo 
            ORCID: orcid.org/0000-0001-6472-2430",Afrika Matematika,2022,https://link.springer.com/article/10.1007/s13370-022-00987-w,"Analytic,Univalent,Poisson,Discrete,Distribution series,Probability,Fekete-Szego,Coefficient,Pascal,Snail"
0,On simulating the quantum and classical branching programs,"The complexity classes defined on the basis of branching programs are considered. Some basic relations are established between the complexity classes defined by the probabilistic and quantum branching programs (measure-once, as well as measure-many), computing with bounded or unbounded error. To prove these relations, we developed a method of “linear simulation” of a quantum branching program and a method of “quantum simulation” of a probabilistic branching program.",A. F. Gainutdinova,Journal of Applied and Industrial Mathematics,2007,https://link.springer.com/article/10.1134/S1990478907010048,"Projection Matrix,Initial Node,Input Word,Polynomial Size,Intermediate Measurement"
0,On the power of interaction,"LetIP[f(n)] be the class of languages recognized by interactive proofs withf(¦x¦) interactions. Babai [2] showed that all languages recognized by interactive proofs with a bounded number of interactions can be recognized by interactive proofs with only two interactions; i.e., for every constantk, IP[k] collapses toIP[2].In this paper, we give evidence that interactive proofs with an unbounded number of interactions may be more powerful than interactive proofs with a bounded number of interactions. We show that for any polynomially bounded polynomial time computable functionf(n) and anyg(n)=o(f(n)) there exists an oracleB such thatIP
B[f(n)]
⊄=

IP
B[g(n)].The techniques employed are extensions of the techniques for proving lower bounds on small depth circuits used in [6], [14] and [10].","W. Aiello1, S. Goldwasser2 & J. Hastad",Combinatorica,1990,https://link.springer.com/article/10.1007/BF02122692,68Q15
0,Computation of credit portfolio loss distribution by a cross entropy method,"Quantification and management of credit risk is always crucial for the financial industry. Computing credit risk is generally a challenging task while correlated defaults exist. Traditional approaches such as exponential twisting are model specific and often involve difficult analysis, therefore computational methods are sought to estimate the credit risk when analysis is unavailable. The accurate measurement of credit risk is often a rare-event simulation problem, i.e., calculating probabilities (which are usually small) of extreme losses. It is well-known that the Monte Carlo (MC) method may become slow and expensive for such problems. Importance sampling (IS), a variance-reduction technique, can then be utilized for rare-event simulation for credit risk management. In this work, we propose the implementation of a special IS procedure, the cross-entropy (CE) method, to simulate credit risk models. More specifically, we obtain iteratively biasing probability density functions (PDF’s) for credit portfolio losses by the CE method, and then combine the results from each stage by the technique of multiple importance sampling to obtain a complete PDF. The main advantage of this method is that it can avoid the nontrivial analysis required by a general IS method, and therefore simplifies the estimation of loss distributions. Moreover, this approach is generic and can be applied to a wide variety of models with little modifications. In particular, we apply this approach to a normal copula model and a t-copula model to estimate the probabilities of extreme portfolio losses under the models. Numerical examples are provided to demonstrate the performance of our method.",Xiaoying Han1 & Ruodu Wang,Journal of Applied Mathematics and Computing,2016,https://link.springer.com/article/10.1007/s12190-015-0941-3,"Credit risk,Monte Carlo method,Importance sampling,Cross-entropy method,Normal copula,Student t-copula"
0,Predicting RNA secondary structures with pseudoknots by MCMC sampling,"The most probable secondary structure of an RNA molecule, given the nucleotide sequence, can be computed efficiently if a stochastic context-free grammar (SCFG) is used as the prior distribution of the secondary structure. The structures of some RNA molecules contain so-called pseudoknots. Allowing all possible configurations of pseudoknots is not compatible with context-free grammar models and makes the search for an optimal secondary structure NP-complete. We suggest a probabilistic model for RNA secondary structures with pseudoknots and present a Markov-chain Monte-Carlo Method for sampling RNA structures according to their posterior distribution for a given sequence. We favor Bayesian sampling over optimization methods in this context, because it makes the uncertainty of RNA structure predictions assessable. We demonstrate the benefit of our method in examples with tmRNA and also with simulated data. McQFold, an implementation of our method, is freely available from http://www.cs.uni-frankfurt.de/~metzler/McQFold.",Dirk Metzler1 & Markus E. Nebel,Journal of Mathematical Biology,2008,https://link.springer.com/article/10.1007/s00285-007-0106-6,"65C05,62P10,92B05,62M09"
0,A Random Walk Approach to Transport in Tissues and Complex Media: From Microscale Descriptions to Macroscale Models,"The biological processes necessary for the development and continued survival of any organism are often strongly influenced by the transport properties of various biologically active species. The transport phenomena involved vary over multiple temporal and spatial scales, from organism-level behaviors such as the search for food, to systemic processes such as the transport of oxygen from the lungs to distant organs, down to microscopic phenomena such as the stochastic movement of proteins in a cell. Each of these processes is influenced by many interrelated factors. Identifying which factors are the most important, and how they interact to determine the overall result is a problem of great importance and interest. Experimental observations are often fit to relatively simple models, but in reality the observations are the output of complicated functions of the physicochemical, topological, and geometrical properties of a given system. Herein we use multistate continuous-time random walks and generalized master equations to model transport processes involving spatial jumps, immobilization at defined sites, and stochastic internal state changes. The underlying spatial models, which are framed as graphs, may have different classes of nodes, and walkers may have internal states that are governed by a Markov process. A general form of the solutions, using Fourier–Laplace transforms and asymptotic analysis, is developed for several spatially infinite regular lattices in one and two spatial dimensions, and the theory is developed for the analysis of transport and internal state changes on general graphs. The goal in each case is to shed light on how experimentally observable macroscale transport coefficients can be explained in terms of microscale properties of the underlying processes. This work is motivated by problems arising in transport in biological tissues, but the results are applicable to a broad class of problems that arise in other applications.","Jay A. Stotsky1, Jia Gou2 & Hans G. Othmer 
            ORCID: orcid.org/0000-0001-6035-5979",Bulletin of Mathematical Biology,2021,https://link.springer.com/article/10.1007/s11538-021-00917-0,"Continuous-time random walk,Multiscale model,Drosophila,Multistate random walk,First passage time"
0,Bilevel optimization applied to strategic pricing in competitive electricity markets,"
In this paper, we present a bilevel programming formulation for the problem of strategic bidding under uncertainty in a wholesale energy market (WEM), where the economic remuneration of each generator depends on the ability of its own management to submit price and quantity bids. The leader of the bilevel problem consists of one among a group of competing generators and the follower is the electric system operator. The capability of the agent represented by the leader to affect the market price is considered by the model. We propose two solution approaches for this non-convex problem. The first one is a heuristic procedure whose efficiency is confirmed through comparisons with the optimal solutions for some instances of the problem. These optimal solutions are obtained by the second approach proposed, which consists of a mixed integer reformulation of the bilevel model. The heuristic proposed is also compared to standard solvers for nonlinearly constrained optimization problems. The application of the procedures is illustrated in case studies with configurations derived from the Brazilian power system.
","M. Fampa1, L. A. Barroso2, D. Candal2 & …L. Simonetti",Computational Optimization and Applications,2008,https://link.springer.com/article/10.1007/s10589-007-9066-4,"Electricity pool market,Strategic pricing,Bilevel programming,Mathematical program with equilibrium constraints"
0,A regularity theorem for quasilinear parabolic systems under random perturbations,"Several aspects of regularity theory for parabolic systems are investigated under the effect of random perturbations. The deterministic theory, when strict parabolicity is assumed, presents both classes of systems where all weak solutions are in fact more regular, and examples of systems with weak solutions which develop singularities in finite time. Our main result is the extension of a regularity result due to Kalita to the stochastic case, which concerns local Hölder continuity of weak solutions in the vectorial case. For the proof, we apply stochastic versions of methods, which are classical in the deterministic case (such as difference quotient techniques, higher integrability by embedding theorems, and a version of Moser’s iteration technique). This might be of interest on their own.",Lisa Beck1 & Franco Flandoli,Journal of Evolution Equations,2013,https://link.springer.com/article/10.1007/s00028-013-0204-4,"Primary 60H15,Secondary 60H30,35B65,35R60"
0,The characteristics method applied to the study of muscle dynamics,"In two-state sliding filament models of muscle contraction a partial differential equation must be solved to find the cross-bridge distribution functionn(x, t). In this paper the analytical form of this function is obtained by integration along the characteristic line and special cases are presented in which the explicit expression forn(x, t) can be completely determined. These analytical solutions provide a direct mathematical connection between the microscopic contraction parameters contained in the kinetic theories and macroscopic muscle dynamics and are thus used to investigate what parameters influence the transient contractile tension in typical experimental conditions. The results of this investigation are consistent with relevant aspects of muscle physiology.",G. Avanzolini1 & A. Cappello,Bulletin of Mathematical Biology,1984,https://link.springer.com/article/10.1007/BF02462072,"Rise Time,Sarcomere Length,Contractile Element,Characteristic Method,Muscle Model"
0,Existence of sufficient regular conditional probabilities,"If a-field is sufficient for a family of probability measures defined on a-field then there exist regular determinations of the conditional probability of P, given, which are independent of the special measure, provided that is-regular. A counterexample shows that the-regularity of cannot be replaced by the assumption that each is approximable by a fixed compact system. In particular if a-field is sufficient for a family of probability measures defined on a separable-field and if each admits a regular conditional probability, given, a common regular conditional probability, given, need not exist.",D. Landers1 & L. Rogge,manuscripta mathematica,1972,https://link.springer.com/article/10.1007/BF01679713,"Probability Measure,Conditional Probability,Number Theory,Algebraic Geometry,Topological Group"
0,Maximum Entropy Estimates for Risk-Neutral Probability Measures with Non-Strictly-Convex Data,"This article investigates use of the Principle of Maximum Entropy for approximation of the risk-neutral probability density on the price of a financial asset as inferred from market prices on associated options. The usual strict convexity assumption on the market-price to strike-price function is relaxed, provided one is willing to accept a partially supported risk-neutral density. This provides a natural and useful extension of the standard theory. We present a rigorous analysis of the related optimization problem via convex duality and constraint qualification on both bounded and unbounded price domains. The relevance of this work for applications is in explaining precisely the consequences of any gap between convexity and strict convexity in the price function. The computational feasibility of the method and analytic consequences arising from non-strictly-convex price functions are illustrated with a numerical example.",Christopher Bose1 & Rua Murray,Journal of Optimization Theory and Applications,2014,https://link.springer.com/article/10.1007/s10957-013-0349-x,"Financial mathematics,Risk-neutral probability density,Maximum entropy method,Moment constraint,Lagrangian duality"
0,Smoothed analysis of termination of linear programming algorithms," We perform a smoothed analysis of a termination phase for linear programming algorithms. By combining this analysis with the smoothed analysis of Renegar's condition number by Dunagan, Spielman and Teng (http://arxiv.org/abs/cs.DS/0302011) we show that the smoothed complexity of interior-point algorithms for linear programming is O(m
3 log(m/Σ)). In contrast, the best known bound on the worst-case complexity of linear programming is O(m
3 L), where L could be as large as m. We include an introduction to smoothed analysis and a tutorial on proof techniques that have been useful in smoothed analyses.",Daniel A. Spielman1 & Shang-Hua Teng,Mathematical Programming,2003,https://link.springer.com/article/10.1007/s10107-003-0448-9,"Condition Number,Programming Algorithm,Proof Technique,Termination Phase,Linear Programming Algorithm"
0,Dynamic polymers: invariant measures and ordering by noise,"We develop a dynamical approach to infinite volume directed polymer measures in random environments. We define polymer dynamics in \(1+1\) dimension as a stochastic gradient flow on polymers pinned at the origin, for energy involving quadratic nearest neighbor interaction and local interaction with random environment. We prove existence and uniqueness of the solution, continuity of the flow, the order-preserving property with respect to the coordinatewise partial order, and the invariance of the asymptotic slope. We establish ordering by noise which means that if two initial conditions have distinct slopes, then the associated solutions eventually get ordered coordinatewise. This, along with the shear-invariance property and existing results on static infinite volume polymer measures, allows to prove that for a fixed asymptotic slope and almost every realization of the environment, the polymer dynamics has a unique invariant distribution given by a unique infinite volume polymer measure, and, moreover, One Force—One Solution principle holds. We also prove that every polymer measure is concentrated on paths with well-defined asymptotic slopes and give an estimate on deviations from straight lines.","Yuri Bakhtin1 & Hong-Bin Chen 
            ORCID: orcid.org/0000-0001-6412-0800",Probability Theory and Related Fields,2022,https://link.springer.com/article/10.1007/s00440-021-01099-5,"37L40,37L55,35R60,37H99,60K35,60K37,82D60"
0,KMT coupling for random walk bridges,"In this paper we prove an analogue of the Komlós–Major–Tusnády (KMT) embedding theorem for random walk bridges. The random bridges we consider are constructed through random walks with i.i.d jumps that are conditioned on the locations of their endpoints. We prove that such bridges can be strongly coupled to Brownian bridges of appropriate variance when the jumps are either continuous or integer valued under some mild technical assumptions on the jump distributions. Our arguments follow a similar dyadic scheme to KMT’s original proof, but they require more refined estimates and stronger assumptions necessitated by the endpoint conditioning. In particular, our result does not follow from the KMT embedding theorem, which we illustrate via a counterexample.",Evgeni Dimitrov1 & Xuan Wu,Probability Theory and Related Fields,2021,https://link.springer.com/article/10.1007/s00440-021-01030-y,60J65
0,Topological dynamics of transformations induced on the space of probability measures,"LetT be a continuous transformation of a compact metric spaceX. T induces in a natural way a transformationT
M on the spaceM (X) of probability measures onX, and a transformationT
K on the spaceK (X) of closed subsets ofX. This note investigates which of the topological properties ofT∶X→X (like distality, transitivity, mixing property etc. ...) are “inherited” byT
M∶M (X)→M (X) andT
K∶K (X)→K (X).",Walter Bauer1 & Karl Sigmund,Monatshefte für Mathematik,1975,https://link.springer.com/article/10.1007/BF01585664,"Probability Measure,Closed Subset,Topological Property,Topological Dynamic,Continuous Transformation"
0,Gumbel fluctuations for cover times in the discrete torus,"This work proves that the fluctuations of the cover time of simple random walk in the discrete torus of dimension at least three with large side-length are governed by the Gumbel extreme value distribution. This result was conjectured for example in Aldous and Fill (Reversible Markov chains and random walks on graphs, in preparation). We also derive some corollaries which qualitatively describe “how” covering happens. In addition, we develop a new and stronger coupling of the model of random interlacements, introduced by Sznitman (Ann Math (2) 171(3):2039–2087, 2010), and random walk in the torus. This coupling is used to prove the cover time result and is also of independent interest.",David Belius,Probability Theory and Related Fields,2013,https://link.springer.com/article/10.1007/s00440-012-0467-7,"60G50,60D05,60G55"
0,Methods and algorithms of collective recognition,"The collective decision making and, in particular, the collective recognition is treated as the problem of joint application of multiple classifier decisions. The decisions are made about the class of an entity, situation, image, etc. The joint decision is used to improve quality of the final decision by aggregation and coordination of different classifier decisions using a metalevel algorithm. The studies in the field of collective recognition, which were started in the middle of the 1950s, find wide application in practice during the last decade. Since they are used for solving complex large-scale applied problems, the interest of both theoretical scientists and engineers is focused on them. A new impetus for the studies was given by the recent development of embedded distributed structures involving ensembles of intellectual sensors that make decisions under uncertainties on the base of limited local information. The final decision of high quality, in particular, the decision of higher aggregation level, is made by combining local classifier decisions on the metalevel. There are dozens of recent publications proposing new ideas and new approaches and algorithms of collective recognition. Unfortunately, some papers rediscover results publushed several decades before. The goal of this review is to present the main ideas of collective recognition and to outline the status of researches basing on the original source works. The review covers the period from the 1950s, when the first ideas and methods appeared, up to present time.",V. I. Gorodetskiy1 & S. V. Serebryakov,Automation and Remote Control,2008,https://link.springer.com/article/10.1134/S0005117908110015,"02.30.Fn,02.50.Cw,02.50.Le"
0,Toward the History of the St. Petersburg School of Probability and Statistics. IV. Characterization of Distributions and Limit Theorems in Statistics,"This is the fourth article in a series of surveys devoted to the scientific achievements of the Leningrad—St. Petersburg School of Probability and Statistics from 1947 to 2017. It is devoted to studies on the characterization of distributions, limit theorems for kernel density estimators, and asymptotic efficiency of statistical tests. The characterization results are related to the independence and equidistribution of linear forms of sample values, as well as to regression relations, admissibility, and optimality of statistical estimators. When calculating the Bahadur asymptotic efficiency, particular attention is paid to the logarithmic asymptotics of large deviation probabilities of test statistics under the null hypothesis. Constructing new goodness-of-fit and symmetry tests based on characterizations is considered, and their asymptotic behavior is analyzed. Conditions of local asymptotic optimality of various nonparametric statistical tests are studied.","A. Yu. Zaitsev1,2, A. M. Kagan3 & Ya. Yu. Nikitin","Vestnik St. Petersburg University, Mathematics",2019,https://link.springer.com/article/10.3103/S106345411901014X,"characterization of distributions,regression,equidistribution,empirical process,kernel density estimator,asymptotic efficiency,large deviations,
U-statistics,normal approximation"
0,Stochastic global optimization methods part II: Multi level methods,"In Part II of our paper, two stochastic methods for global optimization are described that, with probability 1, find all relevant local minima of the objective function with the smallest possible number of local searches. The computational performance of these methods is examined both analytically and empirically.","A. H. G. Rinnooy Kan1,2 & G. T. Timmer2,",Mathematical Programming,1987,https://link.springer.com/article/10.1007/BF02592071,"Global optimisation,computational experiments"
0,The possible influence of the discovery of radio-active decay on the concept of physical probability,"
Brush has somewhat prosaically said that since the time of Fourier we have been confronted with an awareness that our knowledge of the physical world can at best be probable. It has become clear that as the world consists of such a large number of particles of various sorts moving about, only statistical descriptions can be justified. This approach, worked out amidst some confusion about the concepts of probability, relative frequency, and a priori equal probabilities62, was first developed in the field of statistical mechanics. More fundamental perhaps was the subsequent invention of the concept of a quantum of energy and “wavicles”. This has led to the theory of quantum mechanics and has induced most physicists and philosophers to repudiate physical causality. In this context, the statistical description of radioactivity was a relatively isolated development, concerned with experimental physics. In so far as a theoretical or conceptual analysis of the statistical character of radioactive decay was developed, it was analogous to prevailing concepts in the kinetic theory of gases, including the theory of chemical reaction. In the publications of physicists in the first third of this century, no support can be found for the hypothesis that the development of the theory of radioactive decay in itself contributed much to a changing concept of physical probability.",J. van Brakel,Archive for History of Exact Sciences,1985,https://link.springer.com/article/10.1007/BF00348520,"Fourier,Quantum Mechanic,Relative Frequency,Statistical Mechanic,Statistical Character"
0,"Branching Random Walks in Space–Time Random Environment: Survival Probability, Global and Local Growth Rates","We study the survival probability and the growth rate for branching random walks in random environment (BRWRE). The particles perform simple symmetric random walks on the d-dimensional integer lattice, while at each time unit, they split into independent copies according to time–space i.i.d. offspring distributions. The BRWRE is naturally associated with the directed polymers in random environment (DPRE), for which the quantity called the free energy is well studied. We discuss the survival probability (both global and local) for BRWRE and give a criterion for its positivity in terms of the free energy of the associated DPRE. We also show that the global growth rate for the number of particles in BRWRE is given by the free energy of the associated DPRE, though the local growth rate is given by the directional free energy.",Francis Comets1 & Nobuo Yoshida,Journal of Theoretical Probability,2011,https://link.springer.com/article/10.1007/s10959-009-0267-x,"Branching random walks,Random environment,Survival,Global growth,Local growth"
0,Exact upper bounds of the probability of failure in a time interval in the case of incomplete information on the distribution function,"Exact upper bounds are obtained for the probability F(ν) - F(u), 0 < u < ν < ∞, on the set of distribution functions F(x) of nonnegative random variables with unimodal density with an arbitrary mode m ≥0 and one or two fixed first moments.",L. S. Stoikova,Cybernetics and Systems Analysis,2004,https://link.springer.com/article/10.1007/s10559-005-0006-y,"extremum of a linear functional,unimodal densities,moments,Johnson-Rogers transformation,failure probability in an interval"
0,The probability of generating a finite simple group,We show that two random elements of a finite simple groupG generateG with probability → 1 as |G| → ∞. This settles a conjecture of Dixon.,Martin W. Liebeck1 & Aner Shalev,Geometriae Dedicata,1995,https://link.springer.com/article/10.1007/BF01263616,"20P05,20G40"
0,Combining variable neighborhood search and estimation of distribution algorithms in the protein side chain placement problem,"
The aim of this work is to introduce several proposals for combining two metaheuristics: variable neighborhood search (VNS) and estimation of distribution algorithms (EDAs). Although each of these metaheuristics has been previously hybridized in several ways, this paper constitutes the first attempt to combine both optimization methods.

The different ways of combining VNS and EDAs will be classified into three groups. In the first group, we will consider combinations where the philosophy underlying VNS is embedded in EDAs. Considering different neighborhood spaces (points, populations or probability distributions), we will obtain instantiations for the approaches in this group. The second group of algorithms is obtained when probabilistic models (or any other machine learning paradigm) are used in order to exploit the good and bad shakes of the randomly generated solutions in a reduced variable neighborhood search. The last group of algorithms contains the results of alternating VNS and EDAs.

An application of the first approach is presented in the protein side chain placement problem. The results obtained show the superiority of the hybrid algorithm in comparison with EDAs and VNS.
","Roberto Santana1, Pedro Larrañaga1 & José A. Lozano",Journal of Heuristics,2008,https://link.springer.com/article/10.1007/s10732-007-9049-8,"VNS,EDAs,UMDA,Protein folding,Rotamers,Protein side chain placement"
0,Split Probabilities and Species Tree Inference Under the Multispecies Coalescent Model,"Using topological summaries of gene trees as a basis for species tree inference is a promising approach to obtain acceptable speed on genomic-scale datasets, and to avoid some undesirable modeling assumptions. Here we study the probabilities of splits on gene trees under the multispecies coalescent model, and how their features might inform species tree inference. After investigating the behavior of split consensus methods, we investigate split invariants—that is, polynomial relationships between split probabilities. These invariants are then used to show that, even though a split is an unrooted notion, split probabilities retain enough information to identify the rooted species tree topology for trees of 5 or more taxa, with one possible 6-taxon exception.","Elizabeth S. Allman1, James H. Degnan2 & John A. Rhodes 
            ORCID: orcid.org/0000-0001-9921-1091",Bulletin of Mathematical Biology,2018,https://link.springer.com/article/10.1007/s11538-017-0363-5,"Multispecies coalescent model,Split probability,Species tree identifiability"
0,An optimal consumption problem in finite time with a constraint on the ruin probability,"In this paper, we investigate the following problem: For a given upper bound for the ruin probability, maximize the expected discounted consumption of an investor in finite time. The endowment of the agent is modeled by a Brownian motion with positive drift. We give an iterative algorithm for the solution of the problem, where in each step an unconstrained, but penalized problem is solved. For the discontinuous value function \(V(t,x)\) of the penalized problem, we show that it is the unique viscosity solution of the corresponding Hamilton–Jacobi–Bellman equation. Moreover, we characterize the optimal strategy as a barrier strategy with continuous barrier function.",Peter Grandits,Finance and Stochastics,2015,https://link.springer.com/article/10.1007/s00780-015-0275-x,"Optimal consumption,Singular control problem,Free boundary value problem"
0,Fixation probabilities for the Moran process with three or more strategies: general and coupling results,"We study fixation probabilities for the Moran stochastic process for the evolution of a population with three or more types of individuals and frequency-dependent fitnesses. Contrary to the case of populations with two types of individuals, in which fixation probabilities may be calculated by an exact formula, here we must solve a large system of linear equations. We first show that this system always has a unique solution. Other results are upper and lower bounds for the fixation probabilities obtained by coupling the Moran process with three strategies with birth–death processes with only two strategies. We also apply our bounds to the problem of evolution of cooperation in a population with three types of individuals already studied in a deterministic setting by Núñez Rodríguez and Neves (J Math Biol 73:1665–1690, 2016). We argue that cooperators will be fixated in the population with probability arbitrarily close to 1 for a large region of initial conditions and large enough population sizes.","Eliza M. Ferreira1 & Armando G. M. Neves 
            ORCID: orcid.org/0000-0003-1602-6881",Journal of Mathematical Biology,2020,https://link.springer.com/article/10.1007/s00285-020-01510-0,"Markov chains,Evolutionary games,Coupling method"
