,title,abstract,author,journal,year,pdf_link,keyword
0,Intermittency and stochastic pseudo-differential equation with spatially inhomogeneous white noise,"In this paper, we study the intermittent property for the following nonlinear stochastic partial differential equation (SPDE in the sequel) in (1+1)-dimension $$\begin{aligned} \left( \frac{\partial }{\partial t}+q(x,D_x)\right) u(t,x)= g(u(t,x))\frac{\partial ^2 w_\rho }{\partial t\partial x}(t,x),\quad t>0 \quad \mathrm{and} \quad x\in {\mathbb {R}}, \end{aligned}$$with \(q(x,D_x)\) is a pseudo-differential operator which generates a stable-like process. The forcing noise denoted by \(\frac{\partial ^2 w_\rho }{\partial t\partial x}(t,x)\) is a spatially inhomogeneous white noise. Under some mild assumptions on the catalytic measure of the inhomogeneous Brownian sheet \(w_\rho (t,x)\), we prove that the solution is weakly full intermittent based on the moment estimates of the solution.",Junfeng Liu,Nonlinear Differential Equations and Applications NoDEA,2019,https://link.springer.com/article/10.1007/s00030-018-0548-0,"Stochastic pseudo-differential equation,Spatially inhomogeneous white noise,Intermittency"
0,Existence and uniqueness of solution for Sturm–Liouville fractional differential equation with multi-point boundary condition via Caputo derivative,"We investigate the existence and uniqueness of a solution for a Sturm–Liouville fractional differential equation with a multi-point boundary condition via the Caputo derivative; existence and uniqueness results for the given problem are obtained via the Banach fixed point theorem. Also we study its continuous dependence on coefficients of the nonlocal condition. We discuss our results for more general boundary conditions, we present the existence of solutions under nonlocal integral conditions and also extend our results to an ordinary Sturm–Liouville problem. Two examples illustrating the main results are also presented.",Ahmed M. A. El-Sayed1 & Fatma M. Gaafar,Advances in Difference Equations,2019,https://link.springer.com/article/10.1186/s13662-019-1976-9,"26A33,34B24,34B10"
0,An attractive numerical algorithm for solving nonlinear Caputo–Fabrizio fractional Abel differential equation in a Hilbert space,"Our aim in this paper is presenting an attractive numerical approach giving an accurate solution to the nonlinear fractional Abel differential equation based on a reproducing kernel algorithm with model endowed with a Caputo–Fabrizio fractional derivative. By means of such an approach, we utilize the Gram–Schmidt orthogonalization process to create an orthonormal set of bases that leads to an appropriate solution in the Hilbert space \(\mathcal{H}^{2}[a,b]\). We investigate and discuss stability and convergence of the proposed method. The n-term series solution converges uniformly to the analytic solution. We present several numerical examples of potential interests to illustrate the reliability, efficacy, and performance of the method under the influence of the Caputo–Fabrizio derivative. The gained results have shown superiority of the reproducing kernel algorithm and its infinite accuracy with a least time and efforts in solving the fractional Abel-type model. Therefore, in this direction, the proposed algorithm is an alternative and systematic tool for analyzing the behavior of many nonlinear temporal fractional differential equations emerging in the fields of engineering, physics, and sciences.","Mohammed Al-Smadi1,2, Nadir Djeddi3, Shaher Momani2,3, Shrideh Al-Omari 
            ORCID: orcid.org/0000-0001-8955-55524 & …Serkan Araci",Advances in Difference Equations,2021,https://link.springer.com/article/10.1186/s13662-021-03428-3,"Caputo–Fabrizio fractional derivative,Abel-type differential equation,Reproducing kernel algorithm,Numerical solution,Error analysis"
0,On a Boundary-value Problem for Boussinesq type Nonlinear Integro-Differential Equation with Reflecting Argument,"AbstractIn the three-dimensional domain a Boussinesq type nonlinear partial integro-differential equation of the fourth order with a degenerate kernel, integral form conditions, spectral parameters and reflecting argument is considered. The solution of this partial integro-differential equation is studied in the class of generality functions. The method of separation of variables and the method of a degenerate kernels are used. Using these methods, the nonlocal boundary value problem is integrated as a countable system of ordinary differential equations. When we define the arbitrary integration constants there are possible five cases with respect to the first spectral parameter. Calculated values of the spectral parameter for each case. Further, the problem is reduced to solving countable system of linear algebraic equations. Irregular values of the second spectral parameter are determined. At irregular values of the second spectral parameter the Fredholm determinant is degenerate. Other values of the second spectral parameter, for which the Fredholm determinant does not degenerate, are called regular values. Taking the values of the first spectral parameter into account for regular values of the second spectral parameter the corresponding solutions were constructed and we obtained the countable system of nonlinear integral equations for each of five cases. To establish the unique solvability of this countable system of nonlinear integral equations we use the method of successive approximations and the method of compressing mappings. Using the Cauchy–Schwarz inequality and the Bessel inequality, we proved the absolute and uniform convergence of the obtained Fourier series. The stability of the solution of the boundary value problem with respect to given functions in integral conditions is proved. The conditions under which the solution of the boundary value problem will be small are studied. For the irregular values of the second spectral parameter each of the five cases is checked separately. The orthogonality conditions are used. Cases are determined in which the problem has an infinite number of solutions and these solutions are constructed as Fourier series. For other cases, the absence of nontrivial solutions of the problem is proved. The corresponding theorems are formulated.",T. K. Yuldashev,Lobachevskii Journal of Mathematics,2020,https://link.springer.com/article/10.1134/S1995080220010151,"Boussinesq type integro-differential equation,nonlocal boundary value problem,degenerate kernel,spectral parameters,reflecting argument,solvability"
0,"Coexistence of limit cycles in a septic planar differential system enclosing a non-elementary singular point, using Riccati equation",We give a new family of planar polynomial differential systems of degree seven with a non elementary point at the origin. We show the integrability of this family by transforming it into a Riccati equation. We determine sufficient conditions for the coexistence of algebraic and non-algebraic limit cycle surrounding this non elementary point. Moreover these limits cycles are explicitly given. An example is given and its phase portrait is drawn as an illustration of our result.,"R. Allaoua 
            ORCID: orcid.org/0000-0001-7647-77001, R. Cheurfa1 na1 & A. Bendjeddou1 na",São Paulo Journal of Mathematical Sciences,2022,https://link.springer.com/article/10.1007/s40863-022-00310-2,"Planar polynomial differential system,Non-elementary singular point,Limit cycles,Riccati equation"
0,Existence of Positive Solutions for a Class of Higher-Order Caputo Fractional Differential Equation,"In this paper, the following nonlinear fractional ordinary differential boundary value problem $$\begin{aligned} \left\{ \begin{array}{ll} D_{0+}^{\alpha } u(t) +\lambda f(t,u(t))+ q(t)=0, &{} 0<t<1, \\ u(0) = u'(1) =u''(0)= \dots = u^{(n-1)}(0)=0, &{} \\ \end{array} \right. \end{aligned}$$is considered, where \(\alpha (n-1 <\alpha \le n)\) is a real number. \(\lambda > 0\) is a parameter. \(D_{0+}^{\alpha }\) is the standard Caputo differentiation. Some sufficient conditions for the existence of positive solutions to this boundary value problem of nonlinear fractional differential equation are established by nonlinear alternative of Leray–Schauder type and Guo–Krasnoselskii fixed point theorem on cones. As applications, some examples are provided to illustrate our main results.",Kaihong Zhao1 & Ping Gong,Qualitative Theory of Dynamical Systems,2015,https://link.springer.com/article/10.1007/s12346-014-0121-0,"Fractional differential equation,Multiple positive solutions,Boundary value problems,Fixed point theorem"
0,Optimal Control Problem for a Degenerate Fractional Differential Equation,"AbstractIn this paper, on the base of Pontryagin maximum principle, the optimal control problem with concentrated parameters for a degenerate differential equation with the Caputo operator and with coefficients from the Lebesgue space is studied. The efficiency indicator of the considered optimal control problem has an integral form of fractional order. A new version of the method of increments is applied and the concept of a conjugate equation with an integral form is essentially used.","R. A. Bandaliyev1,2, I. G. Mamedov3, A. B. Abdullayeva1 & …K. H. Safarova",Lobachevskii Journal of Mathematics,2021,https://link.springer.com/article/10.1134/S1995080221060056,"degenerate fractional optimal control problem,initial value problem,Caputo fractional derivative,Lebesgue spaces,Pontryagin’s maximum principle"
0,A New Procedures for Solving Two Classes of Fuzzy Singular Integro-Differential Equations: Airfoil Collocation Methods,"This paper gives and justifies a practical approach for solving fuzzy singular integro-differential equations. First, by using different techniques, we show that solutions to two types of fuzzy singular integro-differential equations exist and are unique: Picard’s theorem for logarithmic kernels and Arzelà–Ascoli theorem for Cauchy ones. Then, utilizing airfoil polynomials, we provide a collocation method to solve the current problems numerically. We also look at the approximate equations’ solutions, and we introduce the concept of error analysis. Using new procedures, we obtain two systems of linear equations. These are the problems to be examined. Eventually, we exhibit the precision of the proposed approach via numerical examples.","Meriem Araour1 & Abdelaziz Mennouni 
            ORCID: orcid.org/0000-0002-0791-5866",International Journal of Applied and Computational Mathematics,2022,https://link.springer.com/article/10.1007/s40819-022-01245-0,"Fuzzy logarithmic integro-differential equations,Cauchy kernel,Collocation method,Airfoil polynomials"
0,Analysis of BDF2 finite difference method for fourth-order integro-differential equation,"In this work, the stability and error analysis are presented for fully discrete solutions of the fourth-order differential equation with the multi-term Riemann–Liouville fractional integral. Our numerical scheme is obtained by the standard central difference method in space and the formally two-step backward differentiation formula method and second-order convolution quadrature in time. Optimal order of the numerical scheme in \(L^2\)-norm is established using the discrete energy method. The analysis is supported by two numerical experiments.","Yanling Liu1 na1, Xuehua Yang1 na1, Haixiang Zhang1 & …Yuan Liu",Computational and Applied Mathematics,2021,https://link.springer.com/article/10.1007/s40314-021-01449-y,"Fractional differential equation,BDF2 scheme,Finite difference method,Stability and convergence"
0,Symbolic Computations of First Integrals for Polynomial Vector Fields,"In this article, we show how to generalize to the Darbouxian, Liouvillian and Riccati case the extactic curve introduced by J. Pereira. With this approach, we get new algorithms for computing, if it exists, a rational, Darbouxian, Liouvillian or Riccati first integral with bounded degree of a polynomial planar vector field. We give probabilistic and deterministic algorithms. The arithmetic complexity of our probabilistic algorithm is in \(\tilde{\mathcal {O}}(N^{\omega +1})\), where N is the bound on the degree of a representation of the first integral and \(\omega \in [2;3]\) is the exponent of linear algebra. This result improves previous algorithms. Our algorithms have been implemented in Maple and are available on the authors’ websites. In the last section, we give some examples showing the efficiency of these algorithms.",Guillaume Chèze1 & Thierry Combot,Foundations of Computational Mathematics,2020,https://link.springer.com/article/10.1007/s10208-019-09437-9,"First integrals,Symbolic computations,Complexity analysis"
0,Nontrivial convex solutions on a parameter of impulsive differential equation with Monge-Ampère operator,"The authors consider the impulsive differential equation with Monge-Ampère operator in the form of 
			$$\textstyle\begin{cases} ( (u'(t) )^{n} )'=\lambda nt^{n-1}f (-u(t) ), \quad t\in(0,1), t\neq t_{k}, k=1, 2, \ldots, m, \\ \Delta (u' )^{n}|_{t=t_{k}}=\lambda I_{k} (-u(t_{k}) ), \quad k=1, 2, \ldots , m, \\ u'(0)=0, \quad\quad u(1)=0, \end{cases} $$ where λ is a nonnegative parameter and \(n\geq1\). We show the existence, uniqueness, and continuity results. Our approach is largely based on the eigenvalue theory and the theory of α-concave operators. The nonexistence result of a nontrivial convex solution is also studied by taking advantage of the internal geometric properties related to the problem.",Xuemei Zhang1 & Meiqiang Feng,Boundary Value Problems,2017,https://link.springer.com/article/10.1186/s13661-017-0904-8,"continuity on a parameter,existence of nontrivial convex solutions,Monge-Ampère operator,impulsive differential equation,geometric properties"
0,Critical Set of the Master Function and Characteristic Variety of the Associated Gauss–Manin Differential Equations,"We consider a weighted family of n parallelly transported hyperplanes in a k-dimensional affine space and describe the characteristic variety of the Gauss–Manin differential equations for associated hypergeometric integrals. The characteristic variety is given as the zero set of Laurent polynomials, whose coefficients are determined by weights and the associated point in the Grassmannian Gr(k, n). The Laurent polynomials are in involution. These statements generalize (Varchenko, Mathematics 2:218–231, 2014), where such a description was obtained for a weighted generic family of parallelly transported hyperplanes. An intermediate object between the differential equations and the characteristic variety is the algebra of functions on the critical set of the associated master function. We construct a linear isomorphism between the vector space of the Gauss–Manin differential equations and the algebra of functions. The isomorphism allows us to describe the characteristic variety. It also allowed us to define an integral structure on the vector space of the algebra and the associated (combinatorial) connection on the family of such algebras.",A. Varchenko,Arnold Mathematical Journal,2015,https://link.springer.com/article/10.1007/s40598-015-0020-8,"Master functions,Gauss-Manin differential equations,characteristic variety,Hessian and Jacobian,Grothendieck residue"
0,geometry of differential equations,"This paper contains a survey of papers on the geometry of differential equations, which appeared no earlier than 1972, continuing the general survey (RZhMat, 1974, 11A800), and considers in more detail a special cycle of investigations of the geometry of systems of partial differential equations, distinguished by the presence of practical applications. Then we continue the survey of new results on the geometry of an ordinary differential equation of arbitrary order, started in (RZhMat, 1978, 1A645). There is constructed a general theory of invariants of equations, and classes of equations admitting a simplified coordinate representation are invariantly distinguished.",N. V. Stepano,Journal of Soviet Mathematics,1983,https://link.springer.com/article/10.1007/BF01084776,"Differential Equation,Partial Differential Equation,Ordinary Differential Equation,General Theory,Arbitrary Order"
0,Exact Three-Point Scheme and Schemes of High Order of Accuracy for a Forth-Order Ordinary Differential Equation,"We propose an exact three-point scheme and schemes of high order of accuracy, which are two systems of linear algebraic equations. Each equation of the system contains five unknown values of the exact solution and its first derivative at three grid points on the interval. In constructing the scheme, the principle of superposition of solutions was used. Partial sums of the functional series representing independent solutions provide schemes of arbitrary order of accuracy for the boundary-value poblem and for the spectral one. To solve systems of linear equations, the modified tridiagonal matrix algorithm is proposed.",V. Prikazchikov,Cybernetics and Systems Analysis,2020,https://link.springer.com/article/10.1007/s10559-020-00273-2,"forth-order differential equation,boundary-value problem,spectral problem,Cauchy problem,linearly independent solutions,Wronskian,superposition of solutions,Green function,grid method,exact scheme,scheme of high order of accuracy,functional series,system of linear algebraic equations,tridiagonal matrix algorithm"
0,On symmetric partial differential operators,"Let \(\sigma _{1}, \dots , \sigma _{k}\) be the elementary symmetric functions of the complex variables \(x_{1}, \dots , x_{k}\).  We say that \(F \in {\mathbb {C}}[\sigma _{1}, \dots , \sigma _{k}]\) is a trace function if their exists \(f \in {\mathbb {C}}[z]\) such that \(F(\sigma _{1}, \dots , \sigma _{k}) = \sum _{j=1}^{k} f(x_{j})\) for all \(\sigma \in {\mathbb {C}}^{k}\). We give an explicit finite family of second order differential operators in the Weyl algebra \(W_{2}:= {\mathbb {C}}[\sigma _{1}, \dots , \sigma _{k}]\langle \frac{\partial }{\partial \sigma _{1}}, \dots , \frac{\partial }{\partial \sigma _{k}}\rangle \) which generates the left ideal in \(W_{2}\) of partial differential operators killing all trace functions. The proof uses a theorem for symmetric differential operators analogous to the usual symmetric functions theorem and the corresponding map for symbols. As an application, we obtain for each integer k a holonomic system which is a quotient of \(W_{2}\) by an explicit left ideal whose local solutions are linear combinations of the branches of the multivalued root of the universal equation of degree k: \(z^{k} + \sum _{h=1}^{k} (-1)^{h}\sigma _{h}z^{k-h} = 0\).","Daniel Barlet1,",Mathematische Zeitschrift,2022,https://link.springer.com/article/10.1007/s00209-022-03116-2,"D-module,Trace function,Sub-holonomic system"
0,Symmetries and Differential Invariants for Inviscid Flows on a Curve,"AbstractSymmetries and the corresponding fields of differential invariants of the inviscid flows on a curve are given. Their dependence on thermodynamic states of media is studied, and a classification of thermodynamic states is given.","A. Duyunova1, V. Lychagin1,2 & S. Tychkov",Lobachevskii Journal of Mathematics,2020,https://link.springer.com/article/10.1134/S1995080220120100,"symmertry,differential invariants,euler equation"
0,Reduction and quotient equations for differential equations with symmetries,"The method of reduction previously known in the theory of Hamiltonian systems with symmetries is developed in order to obtain exact group-invariant solutions of systems of partial differential equations. This method leads to representations of quotient equations which are very convenient for the systematic analysis of invariant solutions of boundary value problems. In the case of partially invariant solutions, necessary and sufficient conditions of their invariance with respect to subalgebras of symmetry algebras are given. The concept of partial symmetries of differential equations is considered.",E. M. Vorob'ev,Acta Applicandae Mathematica,1991,https://link.springer.com/article/10.1007/BF00046918,"35B60,53C15,58A20,35Q20"
0,A nonlinear Kolmogorov equation for stochastic functional delay differential equations with jumps,"We consider a stochastic functional delay differential equation, namely an equation whose evolution depends on its past history as well as on its present state, driven by a pure diffusive component plus a pure jump Poisson compensated measure. We lift the problem in the infinite dimensional space of square integrable Lebesgue functions in order to show that its solution is an \(L^2\)-valued Markov process whose uniqueness can be shown under standard assumptions of locally Lipschitzianity and linear growth for the coefficients. Coupling the aforementioned equation with a standard backward differential equation, and deriving some ad hoc results concerning the Malliavin derivative for systems with memory, we are able to derive a non-linear Feynman–Kac representation theorem under mild assumptions of differentiability.","F. Cordoni1, L. Di Persio 
            ORCID: orcid.org/0000-0002-0317-43512 & I. Oliva",Nonlinear Differential Equations and Applications NoDEA,2017,https://link.springer.com/article/10.1007/s00030-017-0440-3,"Stochastic delay differential equations,Quadratic variation,Lévy processes,Feynman–Kac formula,Mild solution"
0,A scale-dependent hybrid algorithm for multi-dimensional time fractional differential equations,"Time fractional differential model is an effective tool to characterize anomalous diffusion phenomena in hydrology and environmental science. Efficient numerical method is necessary to overcome the bottleneck of expensive computational cost for real-world application. Therefore, this paper proposes a scale-dependent hybrid algorithm to numerically solve multi-dimensional time fractional differential models. We employ the Hausdorff metric-based hybrid algorithm to discretize time terms of time fractional differential equations (FDEs) with variable step size, which is applicable to non-uniform time steps geological problems. Meantime, another advantage of the proposed algorithm is optimizing the computational process. The method only requires O(\(n_s\) \(n_e\)) memory and O(\(n_s\) \(n_t\) \(n_e\)) computational cost while classical finite difference method relatively demands O(\(n_s\) \(n_t\)) and O(\(n_s\) \(n_t^2\)), where \(n_s\), \(n_t\) and \(n_e\) are the number of space nodes, time steps and exponentials, respectively. Furthermore, we adopt a meshless generalized finite difference method to discretize space terms of FDEs. Robustness and accuracy of the new algorithm are verified by two examples and a set of experimental data.","Zhao Yang Wang1,2, Hong Guang Sun1,2, Yan Gu3 & …Chuan Zeng Zhang",Fractional Calculus and Applied Analysis,2022,https://link.springer.com/article/10.1007/s13540-022-00083-7,"fractional differential equations,scale-dependent hybrid algorithm,generalized finite difference method,anomalous diffusion"
0,Exponential stability for neutral stochastic functional partial differential equations driven by Brownian motion and fractional Brownian motion,"In this paper, we study the exponential stability in the pth moment of mild solutions to neutral stochastic functional partial differential equations driven by Brownian motion and fractional Brownian motion: 
			$$ d \bigl[x(t)+g(t,x_{t}) \bigr]= \bigl[Ax(t)+f(t,x_{t}) \bigr] \,dt+h(t,x_{t})\,dW(t)+\sigma(t)\,dB^{H}(t), $$ where \(H\in(1/2,1)\). Our method for investigating the stability of solutions is based on the Banach fixed point theorem. The obtained results generalize and improve the results due to Boufoussi and Hajji (Stat. Probab. Lett. 82:1549–1558, 2012), Caraballo et al. (Nonlinear Anal. 74:3671–3684, 2011), and Luo (J. Math. Anal. Appl. 355:414–425, 2009).",Xinwen Zhang1 & Dehao Ruan,Journal of Inequalities and Applications,2018,https://link.springer.com/article/10.1186/s13660-018-1793-9,"34k40,35B35,47D03,60H15"
0,Learning Elliptic Partial Differential Equations with Randomized Linear Algebra,"Given input–output pairs of an elliptic partial differential equation (PDE) in three dimensions, we derive the first theoretically rigorous scheme for learning the associated Green’s function G. By exploiting the hierarchical low-rank structure of G, we show that one can construct an approximant to G that converges almost surely and achieves a relative error of \(\mathcal {O}(\varGamma _\epsilon ^{-1/2}\log ^3(1/\epsilon )\epsilon )\) using at most \(\mathcal {O}(\epsilon ^{-6}\log ^4(1/\epsilon ))\) input–output training pairs with high probability, for any \(0<\epsilon <1\). The quantity \(0<\varGamma _\epsilon \le 1\) characterizes the quality of the training dataset. Along the way, we extend the randomized singular value decomposition algorithm for learning matrices to Hilbert–Schmidt operators and characterize the quality of covariance kernels for PDE learning.",Nicolas Boullé1 & Alex Townsend,Foundations of Computational Mathematics,2022,https://link.springer.com/article/10.1007/s10208-022-09556-w,"Data-driven discovery of PDEs,Randomized SVD,Green’s function,Hilbert–Schmidt operators,Low-rank approximation"
0,Existence of positive solutions for a singular nonlinear fractional differential equation with integral boundary conditions involving fractional derivatives,"In this article, by using the spectral analysis of the relevant linear operator and Gelfand’s formula, some properties of the first eigenvalue of a fractional differential equation are obtained. Based on these properties and through the fixed point index theory, the singular nonlinear fractional differential equations with Riemann–Stieltjes integral boundary conditions involving fractional derivatives are considered under some appropriate conditions, and the nonlinearity is allowed to be singular in regard to not only time variable but also space variable and it includes fractional derivatives. The existence of positive solutions for boundary conditions involving fractional derivatives is established. Finally, an example is given to demonstrate the validity of our main results.","Xiaoqian Liu1, Lishan Liu1,2 & Yonghong Wu",Boundary Value Problems,2018,https://link.springer.com/article/10.1186/s13661-018-0943-9,"26A33,34A08,34B16,34B18"
0,Existence of positive solution and Hyers–Ulam stability for a nonlinear singular-delay-fractional differential equation,"In this article, we consider a study of a general class of nonlinear singular fractional DEs with p-Laplacian for the existence and uniqueness (EU) of a positive solution and the Hyers–Ulam (HU) stability. To proceed, we use classical fixed point theorem and properties of a p-Laplacian operator. The fractional DE is converted into an integral alternative form with the help of the Green’s function. The Green’s function is analyzed as regards its nature and then, with the help of a fixed point approach, the existence of a positive solution and uniqueness are studied. After the EU of a positive solution, the HU-stability and an application are considered. The suggested singular fractional DE with \(\phi _{p}\) is more general than the one considered in (Khan et al. in Eur. Phys. J. Plus 133:26, 2018)","Hasib Khan1,2, Thabet Abdeljawad3, Muhammad Aslam2, Rahmat Ali Khan2 & …Aziz Khan",Advances in Difference Equations,2019,https://link.springer.com/article/10.1186/s13662-019-2054-z,"34B82,26A33,45N05"
0,Existence of positive solutions for a semipositone fractional differential equation with perturbed term,"In this work, we consider the following nonlinear fractional differential equation $$\begin{aligned} {\left\{ \begin{array}{ll} -D^{\nu } u(t)=\lambda f(t,u(t))+e(t) \ \ \ in \ \ (0,1),\\ u^{(j)}(0)=0, \ \ 0\le j \le n-2, \ \ [D^{\alpha } u(t)]_{t=1}=0,\\ \end{array}\right. } \end{aligned}$$where \(\lambda >0\) is a parameter, \(n \ge 3\), \(n-1< \nu < n\), \(1 \le \alpha \le n-2\) and \(D^{\nu }\) stands for the standard Reimann–Liouville derivative, \(f: [0,1]\times [0,+\infty ) \longrightarrow {\mathbb {R}}\) is sign-changing continuous function (that is, we have a so-called equation of semipositone problems). The perturbed term \(e: (0,1) \rightarrow {\mathbb {R}}\) is measurable function and verifies some appropriate conditions. We derive some intervals of \(\lambda \) such that the problem has positive solutions. Our study relies on Guo-Krasnoselskii fixed point theorem.",Faten Toumi1 & Om Kalthoum Wanassi,Ricerche di Matematica,2020,https://link.springer.com/article/10.1007/s11587-019-00456-w,"Nonlinear fractional differential equation,Semipositone,Positive solution,Green’s function"
0,Partial stability analysis of stochastic differential equations with a general decay rate,"This paper is concerned with the almost sure partial practical stability of stochastic differential equations with general decay rate. We establish some sufficient conditions based upon the construction of appropriate Lyapunov functions. Finally, we provide a numerical example to demonstrate the efficiency of the obtained results.","Tomás Caraballo 
            ORCID: orcid.org/0000-0003-4697-898X1, Faten Ezzine2 & Mohamed Ali Hammami",Journal of Engineering Mathematics,2021,https://link.springer.com/article/10.1007/s10665-021-10164-w,"Decay function,Itô formula,Lyapunov construction,Partial almost sure practical stability,Stochastic systems"
0,A Support Theorem for Stochastic Differential Equations Driven by a Fractional Brownian Motion,In this paper we prove a support theorem for a class of Itô–Volterra equations related to the fractional Brownian motion. The simplified method developed by Millet and Sanz-Solé plays an important role.,"Jie Xu1, Yanhua Sun1 & Jie Ren",Journal of Theoretical Probability,2022,https://link.springer.com/article/10.1007/s10959-022-01186-w,"Support theorem,Itô–Volterra equations,Fractional Brownian motion"
0,The Banach envelopes of Besov and Triebel-Lizorkin spaces and applications to partial differential equations,"With “hat” denoting the Banach envelope (of a quasi-Banach space) we prove that if 0<p<1, 0<q<1, ℝ, while if 0<p<1, 1≤q<+∞, ∝, and if 1≤p<+∞, 0<q<1, ℝ.Applications to questions regarding the global interior regularity of solutions to Poisson type problems for the three-dimensional Lamé system in Lipschitz domains are presented.",Osvaldo Mendez1 & Marius Mitrea,Journal of Fourier Analysis and Applications,2000,https://link.springer.com/article/10.1007/BF02511543,"Primary 46E35,42B20,46A16,secondary 35J55,47G10,73C02"
0,Optimal Control for Stochastic Delay Systems Under Model Uncertainty: A Stochastic Differential Game Approach,"In this paper, we study a robust recursive utility maximization problem for time-delayed stochastic differential equation with jumps. This problem can be written as a stochastic delayed differential game. We suggest a maximum principle of this problem and obtain necessary and sufficient condition of optimality. We apply the result to study a problem of consumption choice optimization under model uncertainty.",Olivier Menoukeu Pamen,Journal of Optimization Theory and Applications,2015,https://link.springer.com/article/10.1007/s10957-013-0484-4,"Model uncertainty,Optimal control,Stochastic differential utility,Stochastic delay equations,Time advanced BSDEs,Lévy processes"
0,Parameter Range Reduction in Ordinary Differential Equation Models,This paper presents an algorithm for parameter range reduction in systems of ordinary differential equations. Parameter values are assumed only to be known to lie in potentially large regions of parameter space. Interval arithmetic and a family of monotonic discretizations are used to prune regions of parameter space that are inconsistent with given time series data. The algorithm is tested on two ordinary differential equation models and the reduced ranges are shown to significantly improve the performance of traditional parameter estimation methods.,Andrew Skelton1 & Allan R. Willms,Journal of Scientific Computing,2015,https://link.springer.com/article/10.1007/s10915-014-9865-6,"Parameter estimation,Ordinary differential equations ,Numerical methods,Interval arithmetic"
0,Differential Harnack Estimates for a Nonlinear Evolution Equation of Allen–Cahn Type,"We discuss local gradient estimates of Li and Yau type on the smooth bounded positive solutions \(w: \mathcal {M} \times [0,\infty ) \rightarrow \mathbb {R}\) to a nonlinear evolution equation \(w_t=\Delta w+a(w-w^3)\), where \(a>0\) is a constant, on a complete Riemannian manifold \(\mathcal {M}\). Global estimates are obtained from the local ones, the consequence of which will eventually yield classical Harnack inequalities for Parabolic Allen–Cahn equation and a Liouville type result for steady state solutions under the hypothesis of nonnegative Ricci curvature tensor.","Abimbola Abolarinwa 
            ORCID: orcid.org/0000-0003-3478-4854",Mediterranean Journal of Mathematics,2021,https://link.springer.com/article/10.1007/s00009-021-01864-9,"Riemannian manifolds,Harnack inequality,Liouville theorems,Gradient estimates,Maximum principle,Ricci tensors"
0,On the existence of solutions for a multi-singular pointwise defined fractional q-integro-differential equation,"By using the Caputo type and the Riemann–Liouville type fractional q-derivative, we investigate the existence of solutions for a multi-term pointwise defined fractional q-integro-differential equation with some boundary value conditions. In fact, we give some results by considering different conditions and using some classical fixed point techniques and the Lebesgue dominated convergence theorem.","Shahram Rezapour 
            ORCID: orcid.org/0000-0003-3463-26071,3 & Mohammad Esmael Samei",Boundary Value Problems,2020,https://link.springer.com/article/10.1186/s13661-020-01342-3,"34A08,34B16,39A13"
0,Hörmander Representations and Hill Trajectories for Certain Partial Differential Operators,We consider some partial differential operators associated with Markov projections and describe their Hörmander representations. The corresponding Hill diffusion and drift trajectories are also studied.,Gabriela Raluca Mocanu1 & Ioan Raşa,Mediterranean Journal of Mathematics,2017,https://link.springer.com/article/10.1007/s00009-016-0839-9,"Primary 547D07,Secondary 60J60"
0,Nonlinear partial differential systems on Riemannian manifolds with their geometric applications,"We make the first study of how the existence of (essential) positive supersolutions of nonlinear degenerate partial differential equations on a manifold affects the topology, geometry, and analysis of the manifold. For example, for surfaces in R3 we prove a Bernstein-type theorem that generalizes and unifies three distinct theorems. In higher dimensions, we provide topological obstructions for a minimal hypersurface in Rn+1 to admit an essential positive supersolution. This immediately yields information about the Gauss map of complete minimal hypersurfaces in Rn+1. By coping with a wider class of nonlinear partial differential equations that are involved with (p)-harmonic maps and (p)-superstrongly unstable manifolds, we derive information on the regularity of minimizers, homotopy groups, and solutions to Dirichlet problems, from the existence of essential positive supersolutions.",Shihshu Walter Wei,The Journal of Geometric Analysis,2002,https://link.springer.com/article/10.1007/BF02930864,"primary 58E20,53C21,53A10,secondary 35M99,53C20,55o05"
